10,0:00:02,0.15729419887065887,0.0,0.05490023270249367,-0.35477057099342346,0.8975614309310913,0.36178261041641235,0.35336679220199585,22.315913604421397,22.956480566497994,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
10,0:00:02,0.2690356373786926,0.0,0.3442533016204834,-0.313723087310791,1.0844407081604004,0.3170948624610901,0.3246391713619232,23.53720459187964,23.93741840717165,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
20,0:00:05,0.2501300871372223,0.0,0.4140181541442871,-0.35028570890426636,1.217038869857788,0.3587062358856201,0.26950398087501526,23.065125189341593,23.40939982143925,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
30,0:00:08,0.19475732743740082,0.0,0.47004884481430054,-0.37945690751075745,0.7984349131584167,0.38080504536628723,0.2554290294647217,22.38302928559939,22.825424421026653,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
40,0:00:10,0.20435258746147156,0.0,0.5138065814971924,-0.3927954137325287,0.6731985807418823,0.3934253454208374,0.19656029343605042,22.135943621178654,22.538855339169288,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
50,0:00:12,0.2438078671693802,0.0,0.5553687214851379,-0.4075215458869934,0.5330101251602173,0.41114556789398193,0.17410527169704437,21.61018278497431,22.11334438749598,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
60,0:00:15,0.22138568758964539,0.0,0.5843350887298584,-0.41826218366622925,0.5934799909591675,0.41875070333480835,0.13666853308677673,21.88606862823929,22.360679774997898,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
70,0:00:17,0.23576077818870544,0.0,0.6742501258850098,-0.40386825799942017,0.5840024352073669,0.42022407054901123,0.12227899581193924,21.77154105707724,22.538855339169288,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
80,0:00:19,0.21948617696762085,0.0,0.6715553402900696,-0.4467170238494873,0.5055695176124573,0.4509742259979248,0.1362273395061493,22.40535650240808,23.065125189341593,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
90,0:00:22,0.3044928014278412,0.0,0.7256872653961182,-0.42057833075523376,0.47832736372947693,0.42480581998825073,0.13947035372257233,22.24859546128699,22.869193252058544,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
100,0:00:24,0.27406391501426697,0.0,0.7871450185775757,-0.4333449602127075,0.34286680817604065,0.4362618923187256,0.07092664390802383,23.15167380558045,23.790754506740637,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
110,0:00:27,0.19679205119609833,0.0,0.8777728080749512,-0.44596803188323975,0.27461153268814087,0.46826013922691345,0.10144653916358948,21.95449840010015,22.538855339169288,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
120,0:00:29,0.22825315594673157,0.0,0.9320952892303467,-0.5426380038261414,0.24034281075000763,0.5575714707374573,0.10124021023511887,21.863211109075447,22.561028345356956,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
130,0:00:31,0.27505213022232056,0.0,1.0230040550231934,-0.6727504134178162,0.2048245370388031,0.6879764199256897,0.10169858485460281,22.38302928559939,23.194827009486403,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
140,0:00:34,0.21734850108623505,0.0,1.0331077575683594,-0.7613447904586792,0.14861804246902466,0.7645065784454346,0.08584241569042206,21.540659228538015,22.22611077089287,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
150,0:00:36,0.13899563252925873,0.0,1.0389935970306396,-0.8148162961006165,0.1782931387424469,0.8231692910194397,0.05147965997457504,21.18962010041709,22.045407685048602,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
160,0:00:39,0.14419648051261902,0.0,1.1393823623657227,-0.8906551599502563,0.11017105728387833,0.8998939990997314,0.05537424236536026,21.748563170931547,22.20360331117452,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
170,0:00:41,0.3411114811897278,0.0,0.9586300253868103,-0.9725660681724548,0.1494532823562622,0.9853795170783997,0.0942973643541336,21.77154105707724,22.293496809607955,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
180,0:00:43,0.27324309945106506,0.0,1.2199790477752686,-1.0579142570495605,0.10295608639717102,1.065327525138855,0.09511015564203262,22.9128784747792,23.62202362203543,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
190,0:00:46,0.1392551213502884,0.0,1.1230638027191162,-1.1388767957687378,0.09836509823799133,1.1539573669433594,0.04271663725376129,23.388031127053,23.664319132398465,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
200,0:00:48,0.24644720554351807,0.0,1.0357065200805664,-1.23227858543396,0.09149880707263947,1.2500536441802979,0.07563118636608124,22.781571499789035,23.173260452512935,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
210,0:00:51,0.2109680473804474,0.0,0.9610534906387329,-1.345407485961914,0.06227167695760727,1.359032154083252,0.05054810643196106,21.283796653792763,21.702534414210707,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
220,0:00:53,0.19642816483974457,0.0,1.087324857711792,-1.435321569442749,0.07542327791452408,1.4399642944335938,0.04672077298164368,23.600847442411894,24.331050121192877,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
230,0:00:55,0.19148856401443481,0.0,0.9675513505935669,-1.6187365055084229,0.09456378221511841,1.6279685497283936,0.051850732415914536,21.61018278497431,22.045407685048602,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
240,0:00:58,0.28017422556877136,0.0,0.9334579110145569,-1.801606297492981,0.08254478126764297,1.81954026222229,0.09486159682273865,22.64950330581225,23.043437243605826,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
250,0:01:00,0.2039659023284912,0.0,0.9202850461006165,-1.8628418445587158,0.03960371017456055,1.8803496360778809,0.06779565662145615,22.561028345356956,23.345235059857504,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
260,0:01:02,0.1444595754146576,0.0,0.9441502094268799,-2.0045766830444336,0.07095976173877716,2.009937286376953,0.04130000248551369,22.22611077089287,23.043437243605826,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
270,0:01:05,0.2517372965812683,0.0,0.9450134634971619,-2.166480302810669,0.08262726664543152,2.171374559402466,0.06724176555871964,22.181073012818835,22.360679774997898,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
280,0:01:07,0.2110929936170578,0.0,0.9360411167144775,-2.307023763656616,0.043262988328933716,2.3404035568237305,0.09935322403907776,22.60530911091463,23.345235059857504,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
